cut;b;lo;hi;p;b_rel;p_rel
2026-05-26;0.24459783407454147;-0.17942660358695348;0.6686222717360364;0.2582138294897899;0.1360608813442889;0.4053733796130109
2026-05-27;0.2545192322731295;-0.13906503871530856;0.6481035032615676;0.20498597718766576;0.15615379295692827;0.30880156389947777
2026-05-28;0.24654329078975765;-0.1186979634985684;0.6117845450780837;0.18582566248027;0.16252993021247858;0.252627494130772
2026-05-29;0.23482991663691058;-0.1155510254929438;0.5852108587667649;0.1889748610750378;0.14966548836981186;0.27162562092131104
2026-05-30;0.23567603768961629;-0.09449182804425718;0.5658439034234898;0.1617946465853255;0.129542527776791;0.3183493623692296
2026-05-31;0.21122754902116103;-0.10881163176163333;0.5312667298039554;0.19580004623742198;0.1097141697488818;0.3896014165746703
2026-06-01;0.20408312934638742;-0.11335318911768086;0.5215194478104557;0.2076316669706959;0.11533252947588724;0.36206509403963727
2026-06-02;0.16671953880704884;-0.14130488069190897;0.4747439583060067;0.28875425235662255;0.10546596749135248;0.3898041363766622
2026-06-03;0.14126024649914917;-0.1585737376686138;0.4410942306669121;0.3557929155345766;0.10014829490201162;0.40070878851717784
2026-06-04;0.10783118393205088;-0.18661653917711146;0.4022789070412132;0.4728920384367197;0.08111536087836357;0.48130298226550017
2026-06-05;0.12107969208154626;-0.1524073873033839;0.39456677146647645;0.38553564542675867;0.09595624120642755;0.37896407122873244
2026-06-06;0.15260738341085942;-0.0945282682351461;0.3997430350568649;0.22616039502443552;0.11955486511187048;0.2456692565469758
2026-06-07;0.14108938038729837;-0.09977982132747351;0.38195858210207023;0.2509388430276299;0.11216752091305235;0.27211230870064607
2026-06-08;0.14284704981045981;-0.09704310009879272;0.3827371997197123;0.24316254184658215;0.11285154554410737;0.2691503398689937
2026-06-09;0.15107485671310233;-0.0814223575217726;0.3835720709479773;0.2028078550915553;0.1240208302058395;0.20937117763909752
2026-06-10;0.12106528764487072;-0.09961013239905035;0.3417407076887918;0.28224918867204296;0.09448972069218128;0.34358994183887326
2026-06-11;0.10918363474590012;-0.10038753784601337;0.3187548073378136;0.3071916926179348;0.10101177649778212;0.2734915585460318
2026-06-12;0.03259246063431241;-0.18172130701290695;0.2469062282815318;0.7656471805711638;0.05233631913450995;0.6091889918171782
2026-06-13;0.06460500843068859;-0.1313892250830947;0.26059924194447187;0.5182346108327326;0.1489359571630484;0.09098667388585122
2026-06-14;0.08179703579619409;-0.12393490960490212;0.2875289811972903;0.43581651172097136;0.1598813261670669;0.09310927987437628
2026-06-15;0.023189745819075302;-0.17327036253903286;0.21964985417718344;0.8170395220653803;0.10299893627975834;0.22018120238649208
2026-06-16;-0.008301686636371828;-0.19745732814457834;0.1808539548718347;0.9314499404961878;0.06466041642022034;0.42685818586046176
2026-06-17;-0.0667378709900934;-0.2610807895006826;0.1276050475204958;0.5009032856613231;0.02097878764843856;0.8099433003270325
2026-06-18;-0.04996863547533277;-0.22979921657779395;0.12986194562712844;0.5860179779597186;0.039535096853515084;0.6187662213763914
2026-06-19;-0.06401674619190359;-0.24560998345693627;0.11757649107312909;0.4895935879574582;0.024217380704994934;0.7674814085782361
2026-06-20;-0.1072607680655683;-0.2892640395707784;0.0747425034396418;0.24805144339981278;-0.02118686567007548;0.8141724726658245
2026-06-21;-0.10193092481547197;-0.28230948329961303;0.07844763366866905;0.26804101993673746;-0.013177516816602376;0.8796534874938924
2026-06-22;-0.12292136703622457;-0.31051298266357796;0.06467024859112881;0.1990333386072357;-0.034361471970125665;0.7089447634245513
2026-06-23;-0.11109231345901799;-0.29869248259077796;0.07650785567274196;0.24577819511386978;-0.017478063652743795;0.8388691214084456
2026-06-24;-0.12203231182331378;-0.31560571051212405;0.07154108686549648;0.2165995236105095;-0.005135683873861302;0.9535218901305603
2026-06-25;-0.1413200613593676;-0.3363863010973085;0.05374617837857329;0.15561774071395162;-0.02259016453866487;0.7967804127336642
2026-06-26;-0.13127468367987655;-0.3478709344511949;0.08532156709144181;0.2348660903055526;0.011699367370791925;0.9064337988100118
2026-06-27;-0.1542903343418363;-0.3757537769359814;0.06717310825230877;0.17209492566115725;-0.02998530024281187;0.7509139269283922
